PURCHASE	115 888 296 909
DATE	319 888 409 909
FOR	431 888 499 909
I.T	521 888 590 909
PRODUCT	613 888 770 909
WARRANTY	792 888 974 909
PURPOSE	423 910 590 925
**	614 910 662 925
FOLLOW	174 942 285 967
US	303 942 340 967
IN	359 942 396 967
FACEBOOK	414 942 561 967
:	579 942 598 967
SANYU.STATIONERY	616 942 911 967

AIK	120 110 250 125
HUAT	293 110 463 125
HARDWARE	507 110 850 125
ENTERPRISE	126 123 553 139
(SETIA	596 123 851 139
ALAM)	204 136 422 153
SDN	466 136 597 153
BHD	640 136 771 153
822737-X	403 152 575 164
NO.	192 164 257 179
17-G,	279 164 388 179
JALAN	408 164 517 179
SETIA	540 164 649 179
INDAH	669 164 778 179
(X)	257 179 320 193
U13/X,	340 179 468 193
SETIA	488 179 594 193
ALAM,	614 179 720 193
SEKSYEN	180 192 328 207
U13,	349 192 434 207
40170	454 192 560 207
SHAH	580 192 666 207
ALAM,	686 192 792 207
TEL:	91 206 177 220
012	199 206 262 220
-	284 206 304 220
6651783	327 206 477 220
FAX:	497 206 582 220
03	604 206 647 220
-	669 206 689 220
33623608	712 206 882 220
GST	270 219 335 233
NO:	356 219 420 233
000394528768	442 219 700 233
SIMPLIFIED	241 246 461 271
TAX	483 246 550 271
INVOICE	572 246 725 271
CASH	54 301 149 314
RECEIPT	52 328 202 343
#:	224 328 267 343
CSP0422102	287 328 502 343
DATE:	524 328 632 343
25/12/2017	652 328 867 343
SALESPERSON	47 342 286 355
:	308 342 330 355
AH019	350 342 459 355
TIME:	519 343 628 357
15:46:00	650 343 824 357
ITEM	57 368 143 381
QTY	436 369 502 382
U/P	601 369 674 384
AMOUNT	732 371 863 383
(RM)	589 385 669 395
(RM)	781 384 862 397
4536000000012	54 396 339 409
1	439 397 458 408
2.00	584 397 676 409
2.00	778 398 865 411
S	879 396 908 412
1/2"	52 409 139 423
PVC	161 409 226 423
BIB	248 409 313 423
TAP	335 409 400 423
??	422 409 465 423
2000070000010	54 423 333 435
1	437 424 456 436
0.50	584 423 674 437
0.50	775 424 867 438
S	875 424 916 439
9001	51 436 136 452
BM	158 436 201 452
SEALING	221 436 371 452
TAPE	393 436 478 452
(YELLOW)	499 436 671 452
???	691 436 756 452
TOTAL	45 464 158 478
QUANTITY	180 464 359 478
2	574 465 620 479
SUB-TOTAL	374 507 572 521
(GST)	594 507 705 521
DISC	500 521 597 533
ROUNDING	499 533 684 546
TOTAL	103 546 318 559
CASH	100 559 277 574
CHANGE	97 573 361 587
2.50	824 509 914 521
0.00	821 522 909 533
0.00	824 535 913 547
2.50	737 547 913 560
10.00	710 561 911 574
7.50	739 575 916 588
*GST	187 600 274 617
@	296 600 316 617
6%	339 600 381 617
INCLUDED	403 600 577 617
IN	597 600 642 617
TOTAL	662 600 771 617
GST	357 626 425 642
SUMMARY	448 626 604 642
CODE	57 655 155 668
AMOUNT	396 655 538 670
%	626 655 666 672
TAX/AMT	741 655 899 671
SR	64 683 109 696
2.36	446 683 534 698
6	637 685 660 698
0.14	807 685 894 698
TAX	466 724 529 738
TOTAL:	551 724 678 738
0.14	800 725 897 738
GOODS	158 781 265 794
SOLD	286 781 371 794
ARE	391 781 456 794
NOT	477 781 541 794
REFUNDABLE,	562 781 797 794
THANK	204 795 308 808
YOU	330 795 391 808
FOR	413 795 477 808
CHOOSING	497 795 664 808
US.	684 795 747 808
PLS	98 808 163 822
PROVIDE	183 808 333 822
ORIGINAL	356 808 526 822
BILL	546 808 633 822
FOR	654 808 718 822
GOODS	739 808 846 822
EXCHANGE	59 821 231 834
WITHIN	253 821 381 834
1	403 821 424 834
WEEK	446 821 533 834
FROM	553 821 640 834
TRANSACTION	660 821 897 834
GOODS	83 835 189 847
MUST	211 835 296 847
BE	316 835 359 847
IN	379 835 422 847
ORIGINAL	444 835 613 847
STATE	635 835 741 847
TO	763 835 805 847
BE	826 835 868 847
ENTITLED	245 849 412 861
FOR	432 849 495 861
EXCHANGE.	517 849 705 861

AIK	121 119 250 136
HUAT	292 119 465 136
HARDWARE	507 119 851 136
ENTERPRISE	121 135 549 151
(SETIA	592 135 849 151
ALAM)	211 151 426 166
SDN	468 151 597 166
BHD	639 151 768 166
822737-X	395 165 578 180
NO.	194 179 260 195
17-G,	280 179 390 195
JALAN	412 179 521 195
SETIA	543 179 651 195
INDAH	673 179 781 195
(X)	248 196 313 212
U13/X,	335 196 463 212
SETIA	485 196 593 212
ALAM,	614 196 722 212
SEKSYEN	175 210 324 227
U13,	346 210 431 227
40170	453 210 560 227
SHAH	580 210 664 227
ALAM,	686 210 793 227
TEL:	87 224 172 242
012	194 224 258 242
-	279 224 301 242
6651783	323 224 472 242
FAX:	492 224 578 242
03	598 224 641 242
-	663 224 685 242
33623608	705 224 876 242
GST	265 241 331 257
NO:	353 241 419 257
000394528768	441 241 705 257
SIMPLIFIED	252 273 470 299
TAX	490 273 556 299
INVOICE	578 273 730 299
CASH	49 330 152 344
RECEIPT	54 360 203 376
#:	225 360 267 376
CSP0382398	289 360 502 376
DATE:	524 360 631 376
30/03/2017	653 360 866 376
SALESPERSON	49 374 289 391
:	311 374 333 391
AH002	355 374 463 391
TIME:	516 376 627 390
16:44:00	649 376 827 390
ITEM	54 405 152 418
QTY	426 405 504 420
U/P	595 405 670 421
AMOUNT	725 407 866 421
(RM)	585 421 668 437
(RM)	771 421 857 438
6521000000008	54 437 335 451
1	433 438 463 452
6.00	580 439 678 452
6.00	773 438 864 452
S	879 437 905 452
8"	49 450 91 468
X	111 450 131 468
3.6MM(100PCS)BLACK	153 450 529 468
CABLE	549 450 654 468
TIES	676 450 759 468
TOTAL	52 479 162 496
QUANTITY	184 479 358 496
1	576 481 610 496
SUB-TOTAL	372 525 568 542
(GST)	590 525 698 542
DISC	500 540 588 554
ROUNDING	502 555 678 572
TOTAL	99 567 314 584
CASH	108 584 275 600
CHANGE	99 599 363 616
6.00	818 528 906 540
0.00	818 543 908 554
0.00	818 558 908 570
6.00	739 572 903 585
20.00	697 586 908 602
14.00	700 602 910 616
*GST	191 629 275 647
@	297 629 318 647
6%	340 629 382 647
INCLUDED	404 629 573 647
IN	595 629 637 647
TOTAL	658 629 764 647
GST	355 658 421 676
SUMMARY	443 658 595 676
CODE	67 690 159 704
AMOUNT	401 690 539 705
%	626 688 670 705
TAX/AMT	736 688 893 706
SR	64 718 116 734
5.66	443 720 532 734
6	631 722 664 735
0.34	803 720 888 735
TAX	463 764 527 781
TOTAL:	548 764 675 781
0.34	803 764 898 781
GOODS	162 826 267 840
SOLD	289 826 372 840
ARE	394 826 456 840
NOT	478 826 541 840
REFUNDABLE,	561 826 793 840
THANK	209 840 313 855
YOU	335 840 395 855
FOR	417 840 480 855
CHOOSING	500 840 666 855
US.	686 840 749 855
PLS	101 855 165 869
PROVIDE	187 855 338 869
ORIGINAL	360 855 532 869
BILL	554 855 641 869
FOR	663 855 727 869
GOODS	749 855 857 869
EXCHANGE	54 869 226 883
WITHIN	248 869 379 883
1	399 869 421 883
WEEK	443 869 529 883
FROM	551 869 637 883
TRANSACTION	659 869 896 883
GOODS	77 883 184 898
MUST	206 883 292 898
BE	313 883 357 898
IN	377 883 421 898
ORIGINAL	441 883 614 898
STATE	636 883 742 898
TO	764 883 807 898
BE	829 883 871 898
ENTITLED	247 897 414 913
FOR	434 897 497 913
EXCHANGE.	517 897 705 913

NADEJE	206 126 329 152
PRESTIGE	350 126 515 152
SDN	535 126 597 152
BHD	618 126 680 152
LOT	148 159 196 187
NO	212 159 243 187
.	259 159 275 187
:	291 159 307 187
G1	324 159 356 187
.	371 159 387 187
116A	403 159 467 187
,	483 159 500 187
GROUND	516 159 611 187
FLOOR	627 159 707 187
,	723 159 739 187
SUNWAY	83 192 186 221
PYRAMID	203 192 322 221
,	340 192 357 221
NO	374 192 408 221
.	425 192 443 221
3	459 192 476 221
,	493 192 510 221
JALAN	527 192 613 221
PJS	630 192 682 221
11/15	698 192 784 221
,	801 192 818 221
BANDAR	106 225 218 251
SUNWAY	237 225 349 251
,	368 225 387 251
47500	405 225 500 251
PETALING	518 225 668 251
JAYA	686 225 761 251
.	781 225 799 251
(1198447-X)	334 258 552 288
GST	248 291 304 317
ID	322 291 360 317
:	378 291 398 317
000182431744	416 291 639 317
TAX	331 355 393 382
INVOICE	414 355 557 382
INVOICE	45 486 180 510
:	199 486 218 510
000-074020	239 486 432 510
DATE	43 517 112 545
:	129 517 146 545
2018/02/22	164 517 334 545
13	351 517 386 545
:	403 517 420 545
34	437 517 472 545
:	489 517 506 545
14	523 517 557 545
TAKE	699 485 782 510
OUT	802 485 864 510
ORIGINAL	42 580 208 611
SLICE	228 580 331 611
DOUBLECHOC	42 614 248 641
SLICE	270 614 373 641
2	637 582 663 608
1	642 614 657 638
RM26.00	723 581 864 607
RM13.00	722 615 865 639
GRAND	371 700 472 728
TOTAL	492 700 593 728
RM39.00	618 680 859 727
(BILL	49 760 150 793
INCLUSIVE	170 760 353 793
OF	373 760 414 793
6%	434 760 475 793
GST	494 760 555 793
:	576 760 596 793
RM2.21)	616 760 758 793
CASH	515 826 598 853
CHANGE	476 858 595 889
RM50.00	722 827 862 853
RM11.00	722 861 864 888
001-2018/02/22	45 924 244 944
13:34:27	258 924 372 944
MYO	400 924 437 945
TUN	450 924 487 945
(1)	500 924 537 945
000-074020	567 923 712 945
[1]	727 923 770 945

TAX	456 136 478 145
INVOICE	485 136 538 145
DOMINO'S	445 148 505 157
PIZZA	513 148 550 157
GST	399 164 423 172
REF	431 164 455 172
NO	463 164 478 172
:	486 164 494 172
001694261248	502 164 598 172
DOMINO'S	390 178 455 187
PIZZA	463 178 503 187
PERMAS	511 178 560 187
JAYA	568 178 600 187
NO.12,	383 191 431 201
JALAN	439 191 480 201
PERMAS	488 191 536 201
JAYA	544 191 577 201
10,	585 191 609 201
BANDAR	351 206 400 216
BARU	408 206 441 216
PERMAS	449 206 498 216
JAYA,	506 206 547 216
81750	555 206 595 216
MASAI	603 206 644 216
JOHOR	476 219 518 228
CARRY	347 255 388 263
OUT	396 255 420 263
TIMED	428 255 469 263
PAY	527 255 552 265
BY:	560 255 584 265
CASH	593 255 625 265
ORDER	347 290 387 299
:6224	433 290 475 297
BY	528 289 545 300
:WEB_30263	570 289 649 300
ORDER	346 303 387 312
TIME	395 303 427 312
:10:15:18	435 303 508 312
NAME:	347 323 387 333
MS	395 323 411 333
JUNE	419 323 451 333
LOO	459 323 483 333
PICKUP	348 338 397 348
TIME:	405 338 445 348
22:00:14	453 338 518 348
QTY	347 362 371 372
MENU	380 362 412 372
1	352 382 364 391
1	353 399 364 409
21.70	556 424 597 433
TOTAL	346 441 386 450
ITEMS	394 441 434 450
:	518 443 526 448
SUB-TOTAL	346 458 417 466
:	519 459 525 466
25.60	577 458 615 466
COUPON	345 475 394 484
DISCOUNT	402 475 466 484
:	520 476 524 483
21.70	575 474 616 483
GRAND	345 492 386 500
TOTAL	394 492 434 500
:	519 493 523 499
3.90	583 492 615 500
PAYMENT	345 509 401 517
:	519 509 524 516
5.00	584 508 616 516
CHANGE	345 525 393 535
DUE	401 525 425 535
:	518 526 524 532
01.10	576 525 614 533
*6%	344 541 369 550
GST	376 541 401 550
INCLUDED	409 541 473 550
:	518 543 522 549
0.22	583 542 616 550
SUPPORT	374 569 430 579
OUR	438 569 462 579
SMILE	470 569 510 579
CAMPAIGN	518 569 582 579
:	590 569 598 579
)	605 569 613 579
DID	415 586 439 597
WE	447 586 463 597
SMILE	471 586 510 597
AT	518 586 534 597
YOU?	542 586 574 597
LET	438 600 462 608
US	470 600 486 608
KNOW	494 600 526 608
AT	534 600 550 608
WWW.DOMINOS.COM.MY/SMILE	390 614 568 623
AND	575 614 597 623
RECEIVE	352 628 408 638
A	416 628 424 638
30%	432 628 456 638
OFF	465 628 489 638
SIDE	497 628 529 638
ITEM	537 628 569 638
E-COUPON	577 628 641 638
UPON	406 643 438 651
SURVEY	446 643 494 651
SUBMISSION	502 643 582 651
SURVEY	381 656 429 666
CODE:	438 656 477 666
WBD171560041515	485 656 605 666
THANK	355 677 395 687
YOU	403 677 427 687
FOR	435 677 459 687
VISITING	467 677 530 687
DOMINO'S.	539 677 610 687
PLEASE	411 689 458 699
COME	466 689 498 699
AGAIN!	506 689 553 699
1	382 706 390 716
-	398 706 406 716
3	415 706 423 716
0	431 706 439 716
0	447 706 456 716
-	464 706 472 716
8	480 706 488 716
8	497 706 505 716
8	513 706 521 716
-	529 706 537 716
3	546 706 554 716
3	562 706 570 716
3	578 706 587 716
WWW.DOMINOS.COM.MY	411 720 555 729
WE	346 743 362 752
ARE	370 743 394 752
COMPLIANT	402 743 474 752
TO	482 743 498 752
THE	506 743 530 752
PDPA	538 743 570 752
2010.	577 743 617 752
VISIT	363 756 403 765
WWW.DOMINOS.COM.MY/TERMS	411 756 602 765
TO	382 768 398 776
VIEW	406 768 439 776
OUR	447 768 471 776
PERSONAL	479 768 544 776
DATA	552 768 585 776
PROTECTION	411 779 490 789
POLICY.	498 779 553 789
OWNED	451 798 491 807
BY	499 798 515 807
DOMMAL	369 811 418 818
FOOD	426 811 458 818
SERVICES	466 811 531 818
SDN	539 811 563 818
BHD	571 811 596 818
CO.	418 824 443 831
NO.	451 824 475 831
419060-A	483 824 548 831
1	633 823 640 831
DATE:	527 303 561 312
17/04/18	569 303 644 312
DESC	439 363 474 371
COUPON	489 362 537 372
DISC	556 362 590 371
PRICE	611 362 654 371
6"HT	378 382 413 390
(TE)	429 381 461 392
FPP-FREE	486 382 551 390
12.80	609 382 647 390
6"HT	379 399 413 408
(BP)	431 400 458 409
WTUE1A-E	487 400 551 408
12.80	608 399 647 408
25.60	606 425 646 432

AEON	196 68 278 93
CO.	298 68 358 93
(M)	380 68 440 93
BHD.	460 68 542 93
(126926-H)	562 68 766 93
3	173 93 193 117
FLOOR,	213 93 337 117
AEON	357 93 439 117
TAMAN	459 93 560 117
MALURI	581 93 703 117
SC	724 93 764 117
JLN	258 120 318 144
JEJAKA,	338 120 479 144
TAMAN	499 120 598 144
MALURI	618 120 738 144
CHERAS,	230 147 374 172
55100	394 147 496 172
KUALA	517 147 619 172
LUMPUR	639 147 763 172
GST	210 172 275 194
ID:	296 172 361 194
002017394688	383 172 639 194
SHOPPING	335 200 494 220
HOURS	515 200 615 220
SUN	192 226 251 249
-	269 226 289 249
THU:	309 226 387 249
1000	407 226 484 249
HRS	505 226 562 249
-	582 226 602 249
2200	621 226 700 249
HRS	718 226 777 249
FRI	190 252 249 276
-	269 252 288 276
SAT:	308 252 387 276
1000	407 252 484 276
HRS	505 252 563 276
-	583 252 604 276
2300	622 252 701 276
HRS	721 252 780 276
1X	152 305 192 326
000004497295	212 305 454 326
5.90SR	780 309 902 328
WET	208 332 268 352
TISSUE	289 332 410 352
150S	430 332 512 352
SUB-TOTAL	83 385 265 405
5.90	819 390 896 409
TOTAL	86 410 186 431
SALES	206 410 308 431
INCL	328 410 408 431
GST	428 410 489 431
5.90	817 417 895 436
TOTAL	84 437 185 457
AFTER	205 437 305 457
ADJ	325 437 384 457
INCL	404 437 484 457
GST	505 437 565 457
5.90	813 440 893 461
CASH	84 461 167 480
50.00	793 468 893 486
ITEM	83 488 163 507
COUNT	183 488 282 507
1	302 488 322 507
CHANGE	446 490 568 515
AMT	588 490 649 515
44.10	790 495 893 511
INVOICE	162 515 299 536
NO:	319 515 378 536
2018032251310415556	404 516 793 538
GST	78 542 140 565
SUMMARY	160 542 304 565
AMOUNT	484 545 606 566
TAX	835 546 893 565
SR	78 568 119 590
@	139 568 160 590
6%	180 568 220 590
5.57	523 571 609 591
0.33	809 573 890 593
TOTAL	77 596 177 615
5.57	525 598 602 617
0.33	807 601 889 619
22/03/2018	77 621 279 643
10:18	299 621 401 643
5131	565 625 647 646
041	667 625 728 646
0415556	748 625 890 646
0305215	77 648 219 670
DIANA	239 648 341 670
BINTI	361 648 461 670
JASMAN	482 648 604 670
AEON	236 701 317 723
DAISO	337 701 439 723
FESTIVAL	459 701 621 723
MALL	641 701 721 723
TEL	235 727 295 748
1-300-80-AEON(2366)	317 727 701 748
THANK	176 752 278 775
YOU	298 752 360 775
FOR	380 752 441 775
YOUR	461 752 543 775
PATRONAGE	563 752 747 775
PLEASE	269 780 394 800
COME	414 780 497 800
AGAIN	519 780 622 800

UNIHAKKA	318 286 390 296
INTERNATIONAL	399 286 516 296
SDN	525 286 552 296
BHD	561 286 588 296
11	405 297 417 306
JUN	422 297 440 306
2018	445 297 469 306
18:32	474 297 503 306
(867388-U)	423 309 485 320
12,	338 322 355 330
JALAN	360 322 388 330
TAMPOI	394 322 427 330
7/4,KAWASAN	432 322 493 330
PERINDUSTRIAN	499 322 571 330
TAMPOI,81200	364 334 435 342
JOHOR	441 334 470 342
BAHRU,JOHOR	476 334 541 342
TAX	414 345 435 353
INVOICE	442 345 491 353
INVOICE	306 356 348 364
#	354 356 360 364
:	366 356 372 364
OR18061102170340	378 356 473 364
ITEM	308 373 331 381
QTY	401 373 420 382
TOTAL	574 372 603 381
SR	308 387 325 394
SR	307 417 325 425
I00100000015-	329 386 405 395
VEGETABLE	412 386 465 395
RM1.03	307 399 352 408
I00100000056-FRIED	328 416 431 426
NOODLE	437 416 472 426
(S)	477 416 495 426
RM1.88	307 430 348 439
4	399 400 409 408
1	401 430 406 438
RM4.12	559 399 601 407
RM1.88	558 429 599 438
TOTAL	481 450 511 459
AMOUNT:	517 450 559 459
RM6.00	565 450 601 459
GST	495 461 516 471
@0%:	523 461 551 471
RM0.00	558 461 600 471
NETT	501 474 523 483
TOTAL:	528 474 561 483
RM6.00	567 474 600 483
PAYMENT	306 491 353 500
MODE	360 491 387 500
AMOUNT	556 491 602 499
CASH	307 505 342 512
CHANGE	307 516 349 526
RM6.00	558 504 599 512
RM0.00	558 516 599 524
GST	306 545 324 553
SUMMARY	330 545 373 553
AMOUNT(RM)	448 545 504 553
TAX(RM)	561 544 601 553
SR	306 558 318 566
=	323 558 329 566
GST	335 558 353 566
@0%	359 558 376 566
6.00	484 558 505 566
0.00	580 558 602 566
GST	382 576 402 584
REG	409 576 429 584
#000656195584	436 576 523 584
BAR	357 588 380 597
WANG	388 588 418 597
RICE@PERMAS	426 588 510 597
JAYA	518 588 549 597
THANK	381 599 411 609
YOU	417 599 436 609
&	442 599 448 609
COME	454 599 478 609
AGAIN!	484 599 521 609
LIKE	365 611 387 619
AND	393 611 409 619
FOLLOW	415 611 449 619
US	454 611 465 619
ON	471 611 482 619
FACEBOOK!	488 611 538 619
FACEBOOK.COM/BARWANGRICE	375 623 528 633

ASO	124 55 189 79
ELECTRICAL	212 55 433 79
TRADING	455 55 609 79
SDN	631 55 697 79
BHD	720 55 786 79
1000131-K	374 79 539 102
NO	228 109 260 127
31G,	276 109 341 127
JALAN	356 109 438 127
SEPADU	454 109 551 127
C	566 109 582 127
25/C,	599 109 679 127
SECTION	220 126 334 147
25,	349 126 398 147
TAMAN	414 126 495 147
INDUSTRIES,	511 126 689 147
AXIS	198 148 264 167
40400	280 148 363 167
SHAH	379 148 445 167
ALAM,	462 148 544 167
SELANGOR.	561 148 709 167
TEL:03-51221701,	124 171 375 192
51313091	391 171 516 192
GST	316 197 363 218
NO	378 197 411 218
:	426 197 442 218
000683900928	458 197 647 218
TAX	378 227 436 248
INVOICE	455 227 587 248
BILL	106 259 160 276
TO:	174 259 215 276
RECEIPT	110 297 199 316
#:	211 297 236 316
DATE:	567 298 638 321
27/09/2017	653 298 796 321
SALESPERSON:	106 316 284 339
TIME:	567 325 641 351
10:51:00	656 325 774 351
CASHIER:	102 337 239 358
USER	255 337 324 358
(GST)	574 372 660 395
(GST)	713 373 802 392
ITEM	102 392 186 409
QTY	339 391 401 413
RSP	450 391 513 412
RSP	589 392 650 407
AMOUNT	679 393 801 410
107636	114 412 210 429
3	354 412 391 431
78.00	439 409 535 431
82.68	575 414 663 429
248.04	708 412 799 428
SR:	102 431 154 454
HAGER	172 431 259 454
TIMER,	277 431 382 454
24HRS	399 431 486 454
POWER	504 431 591 454
RESERVE	609 431 731 454
TOT	184 454 234 473
QTY:	252 454 319 473
3	356 455 389 469
248.04	694 452 810 471
(EXCLUDED	280 492 408 511
GST)	421 492 479 511
SUB	492 492 535 511
TOTAL	549 492 620 511
:	633 492 648 511
234.00	709 488 807 508
DISCOUNT	493 515 612 537
:	627 515 641 537
0.00	740 517 807 535
TOTAL	473 542 549 562
GST	563 542 608 562
:	624 542 638 562
14.04	724 539 813 561
ROUNDING	437 566 602 591
:	623 566 644 591
0.01	728 569 806 591
TOTAL	519 597 610 616
:	629 597 647 616
CASH	512 622 601 642
:	624 622 646 642
CHANGE	467 645 604 670
:	627 645 650 670
0.00	726 645 818 671
GST	115 704 196 726
SUMMARY	223 704 412 726
TAX	124 741 186 763
CODE	208 741 292 763
%	374 739 409 762
AMOUNT	497 738 628 762
GST	740 740 816 761
SR	138 761 195 781
6	378 762 405 781
234.00	513 761 622 783
14.04	731 762 825 781
TOTAL	296 791 385 810
:	402 791 420 810
234.00	511 788 615 811
14.04	726 788 820 810
GOODS	196 824 288 847
SOLD	305 824 378 847
ARE	396 824 451 847
NOT	469 824 525 847
RETURNABLE,	542 824 744 847
THANK	385 841 473 863
YOU.	492 841 563 863
248.05	692 621 808 639
248.05	686 597 808 615
FAX:	548 174 611 190
03-51215716	628 174 803 190
CS00087400	251 300 433 315

99	193 203 234 229
SPEED	253 203 353 229
MART	373 203 453 229
S/B	474 203 533 229
(519537-X)	554 203 754 229
LOT	250 231 313 252
P.T.	333 231 416 252
33198,	436 231 563 252
BATU	583 231 666 252
4	686 231 708 252
JALAN	238 261 342 286
KAPAR,	362 261 486 286
MUKIM	506 261 610 286
KAPAR	630 261 734 286
42100	282 290 385 316
KLANG,	405 290 528 316
SELANGOR	548 290 712 316
1174-PERMATA	298 319 546 344
MAGNA	566 319 670 344
GST	243 348 305 373
ID.	326 348 388 373
NO	408 348 450 373
:	470 348 492 373
000181747712	512 348 761 373
INVOICE	215 406 358 435
NO	378 406 418 435
:	440 406 460 435
17688/103/T0184	480 406 787 435
09:28PM	102 468 250 490
560811	441 469 565 491
04-06-16	742 468 907 493
9178	105 528 185 552
GARDENIA	206 528 367 552
SQUIGGLES	386 528 567 552
CHO	587 528 647 552
RM2.10	742 528 869 550
S	889 528 911 550
@2	141 556 182 581
X	203 556 224 581
RM	244 556 286 581
1.05	306 556 388 581
TOTAL	100 617 202 639
SALES	224 617 326 639
(INCLUSIVE	346 617 552 639
GST)	573 617 655 639
RM	675 617 717 639
CASH	563 644 646 670
RM	667 644 709 670
CHANGE	518 676 652 698
RM	673 676 718 698
2.10	781 618 875 642
5.10	782 646 880 672
3.00	779 676 891 698
GST	103 734 165 762
SUMMARY	185 734 331 762
AMOUNT(RM)	421 734 627 757
TAX(RM)	742 735 885 757
S	103 764 125 785
=	145 764 166 785
6%	188 764 229 785
1.98	543 763 629 787
.12	822 766 898 787
THANK	203 851 304 880
YOU.	324 851 405 880
PLEASE	425 851 546 880
COME	566 851 647 880
AGAIN	667 851 768 880
KEEP	101 882 181 908
THE	201 882 262 908
INVOICE	282 882 423 908
FOR	442 882 503 908
APPLICABLE	523 882 724 908
RETURNS	744 882 885 908

MR.	269 168 333 190
D.I.Y.	354 168 484 190
(M)	505 168 569 190
SDN	591 168 656 190
BHD	677 168 742 190
CO-REG:860671-D	332 194 658 217
LOT	141 220 206 245
1851-A	227 220 354 245
&	376 220 397 245
1851-B,	418 220 567 245
JALAN	588 220 695 245
KPB	717 220 780 245
6,	801 220 844 245
KAWASAN	162 247 310 270
PERINDUSTRIAN	332 247 608 270
BALAKONG,	628 247 819 270
43300	186 274 293 295
SERI	315 274 400 295
KEMBANGAN,	422 274 636 295
SELANGOR	657 274 828 295
(GST	228 300 313 324
ID	334 300 376 324
NO	397 300 440 324
:000306020352)	460 300 756 324
(SELAYANG	337 325 529 349
MALL)	550 325 657 349
-TAX	351 351 438 373
INVOICE-	460 351 634 373
BASKET	78 403 207 423
W/HOOK	228 403 356 423
9314#	378 403 485 423
*S	880 405 930 425
UF31/3-41/	77 427 297 451
-	318 427 341 451
12/144	362 427 494 451
6934091453268	78 455 361 477
1	545 456 569 477
X	593 456 618 477
TOILET	82 482 210 502
PAPER	231 482 337 502
HOLDER	359 482 487 502
BWJ-2503#	509 482 700 502
*S	881 483 934 502
W-18	76 509 165 529
-	186 509 209 529
24	231 509 275 529
6946208425037	83 535 361 553
1	545 534 566 555
X	588 534 610 555
17.50	632 534 742 555
ITEM(S)	82 586 235 609
:	257 586 279 609
2	301 586 323 609
QTY(S)	711 586 844 611
:	865 586 888 611
2	909 586 932 611
TOTAL	77 638 185 659
INCL.	207 638 314 659
GST@6%	335 638 465 659
CASH	83 665 173 686
RM	755 638 799 660
21.00	822 638 933 660
RM	754 666 799 686
21.00	822 666 933 686
GST	77 714 141 739
@6%	163 714 227 739
INCLUDED	248 714 421 739
IN	442 714 485 739
TOTAL	506 714 613 739
RM	709 714 753 740
1.19	775 714 864 740
25-01-16	78 767 250 789
11:59	271 767 377 789
SH01	398 767 484 789
ZJ08	505 767 591 789
T3	652 768 694 789
R000276342	716 768 927 789
OPERATOR	77 792 252 815
SLC	274 792 340 815
-	361 792 384 815
NOR	405 792 470 815
RUZITA	493 792 623 815
EXCHANGE	198 845 371 865
ARE	394 845 459 865
ALLOWED	480 845 632 865
WITHIN	654 845 784 865
3	289 870 310 893
DAY	332 870 397 893
WITH	418 870 504 893
RECEIPT.	525 870 698 893
STRICTLY	245 898 418 918
NO	441 898 484 918
CASH	506 898 593 918
REFUND.	614 898 766 918
3.50	648 457 740 477
3.50	792 457 889 478
17.50	777 535 889 554

EXPRINT'	412 110 738 144
ANZEL	148 172 232 187
ADVERTISING	249 172 434 187
(M)	451 172 501 187
SDN	519 172 568 187
BHD	586 172 636 187
(759765-H)	653 172 821 187
UNIT	161 188 229 203
G-5B,	246 188 332 203
GROUND	349 188 451 203
FLOOR,	468 188 571 203
WISMA	588 188 674 203
UOA	690 188 742 203
II,	759 188 810 203
NO	313 208 346 222
21,	364 208 415 222
JALAN	432 208 516 222
PINANG,	532 208 651 222
50450	232 222 320 238
KUALA	338 222 426 238
LUMPUR,	443 222 566 238
MALAYSIA	584 222 724 238
TEL:	218 239 285 251
03-2163	302 239 420 251
2766	436 239 504 251
/	520 239 537 251
03-2181	553 239 671 251
6766	688 239 755 251
GST	288 255 346 271
NO:	366 255 425 271
002121732096	444 255 677 271
TAX	358 296 413 311
CASH	431 296 505 311
SALES	524 296 615 311
NO.:UOA-CB18-01713	482 318 769 330
QTY	498 348 547 363
RM	624 347 677 360
TAX	702 348 753 359
PLASTIC	158 378 263 392
LAMINATION	278 378 428 392
A4	443 378 474 392
@	489 378 504 392
2.00	586 378 646 390
4.24	716 378 776 389
8	804 377 821 388
2.00	161 394 220 405
A4	161 411 193 426
COL	209 411 256 426
SIMILI	272 411 368 426
80GSM	384 411 463 426
@	479 411 495 426
2.00	584 410 646 422
4.24	716 410 778 422
8	804 410 824 420
2.00	162 427 223 438
TOTAL	152 457 232 473
AMT	249 457 297 473
INCL	313 457 377 473
GST	394 457 442 473
@	458 457 474 473
6%	490 457 522 473
:	539 457 555 473
8.48	714 456 778 469
ROUNDING	232 476 354 491
ADJUSTMENT	370 476 521 491
:	537 476 552 491
(0.02)	692 474 781 490
TOTAL	267 494 343 508
AMT	358 494 403 508
PAYABLE	418 494 525 508
:	540 494 555 508
8.50	712 493 780 505
PAID	353 515 415 528
AMOUNT	431 515 525 528
:	540 515 556 528
100.00	685 515 781 529
CHANGE	421 535 525 551
:	542 535 560 551
91.50	698 534 784 548
TOTAL	287 554 360 570
QTY	375 554 418 570
TENDER	433 554 521 570
